TEMPERMAX INDÚSTRIA E COMÉRCIO DE VIDROS TEMPERADOS LTDA;TEMPERMAX;05.511.755/0001-74;;JOHN BODY DUNLOP,;681;;IPORANGA;SOROCABA;SP;BRASIL;(15) 3238-9999;gerenciacomercial@tempermax.com.br;RODRIGO;18087-155;2024-07-05 11:50:08.887;" "
TEMPERMED INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;TEMPERMED;02.148.510/0001-36;RUA;ARCÂNGELO GRAPIGLIA,;61;- CAIXA POSTAL 1020;ÁREA INDUSTRIAL;MEDIANEIRA;PR;BRASIL;(45) 3264-3610;"compras2@tempermed.com.br ";ROQUE COLOMBO;85884-000;2015-06-24 11:54:48.820;" "
TEMPERSETE IND. E COM. DE VIDROS DE SEGURANÇA LTDA;;07.920.528/0001-28;RUA;"RIO JEQUITAÍ, ";1071;;SÃO SEBASTIÃO;SETE LAGOAS;MG;;;;;35701126;NULL;NULL
TEMPERSINOS INDÚSTRIA DE VIDROS LTDA;TEMPERSINOS;08.246.483/0001-10;RUA;CARLOS GERMANO BUCKLER,;800;;IDEAL;NOVO HAMBURGO;RS;BRASIL;(51) 3582-0066;tempersinos@tempersinos.com.br;WERNER ROEBEN;93334-150;2019-03-29 16:30:34.507;S
TEMPERSUL COMÉRCIO DE VIDROS LTDA - ME;TEMPERSUL;08.954.675/0001-81;RUA;MARGINAL JOSÉ RUGANI,;266;;DAS ANTAS;DRACENA;SP;BRASIL;(18) 3821-8220;amarildo@vidrosuldracena.com.br;AMARILDO;17900-000;2024-07-22 17:42:05.797;" "
TEMPERVIDROS;TEMPERVIDROS;69.364.255/0001-30;AVENIDA;PONTES VIEIRA;1970;;TAUAPE;FORTALEZA;CE;BRASIL;(85) 3227-1133;fvmfilho@hotmail.com;VALTER MARINHO;60130-241;2015-07-23 11:31:22.640;NULL
TEMPERVIDROS IND. E COM. DE VIDROS TEMPERADOS LTDA;TEMPERVIDROS SP;47.115.803/0001-55;AV.;COMENDADOR FACCHINI,;190;;PARQUE ÍNDIO JARI;LINDOIA;SP;BRASIL;19-3898-1808;sandra@tempervidros.com;JOÃO MENDES FILHO;13950-000;NULL;" "
TEMPERVIDROS VIDROS E CRISTAIS TEMPERADOS LTDA;TEMPERVIDROS;37.365.657/0001-62;AVENIDA;RIBEIRO, S/N QUADRA 31 LOTE 4;S/N;- QD. 17 - MOD. 2 A 5;SETOR CENTRAL;APARECIDA DE GOIÂNIA;GO;BRASIL;(62) 4008-7226;agda@tempervidros.com.br;AGDA;74980-970;2017-11-03 15:53:07.197;NULL
TEMPEX INDUSTRIA E COMERCIO DE VIDRO LTDA;TEMPEX VIDROS;01.127.748/0001-12;RUA;"SALGADO FILHO ";1513;;PINEVILLE;PINHAIS;PR;BRASIL;(41) 3669-6560;gilson@tempex.com.br;GILSON FERNANDES;83324-010;2019-09-26 10:17:37.490;S
TERMARI COML IMP E EXPORT LTDA;TERMARI VIDROS;01.079.127/0005-34;AVENIDA;ESPIRITO SANTO,;720;;ARLINDO VILASCHI;VIANA;ES;BRASIL;(27) 3346-2700;junior@termari.com.br;GILNEY CALZAVARA JR;29136-242;2024-05-09 11:55:45.187;" "
TERMARI VIDROS;JUNIOR, GILNEY C.;NULL;NULL;RUA JAHIRA DOS SANTOS RODRIGUES 125/501;NULL;NULL;NULL;VITORIA-ES;NULL;BRASIL;27999791380;junior@termari.com.br;NULL;29060160;NULL;NULL
"TERMOSOM DUPLOS VIDROS ISOLANTES LTDA                ";TERMOSOM DUPLOS;53.428.553/0001-06;AVENIDA;JOÃO PEIXOTO VIEGAS;817;;"JD CONSÓRCIO                  ";"SP - SÃO PAULO                ";SP;BRASIL;(11) 5562-9419;roberto@termosom.com.br;"ROBERTO VALERO BENET                                 ";04437-000;2024-05-24 17:54:34.453;S
TERRA DE SANTA CRUZ VIDROS E CRISTAIS SEGURANÇA LTDA;TERRA STA CRUZ;55.499.719/0001-00;RUA;CORONEL ALBINO BAIRÃO;437;;BELENZINHO;SÃO PAULO;SP;BRASIL;(11) 2291-4611;ibelson.terrastacruz@terra.com.br;IBELSON F. SOUSA;03054-020;NULL;NULL
TESTE 15;TESTE 15;98.918.725/0001-68;RUA;SABIÁ;99;;BOSQUE DO VIANNA;COTIA;SP;BRASIL;(11) 4617-3780;teste@teste.com;TESTE;06711-140;NULL;NULL
TG GLOBAL EIRELLI;TG / TECHNICAL GROUP;26.656.338/0001-90;RUA;MAFALDA MARIA IMPERATO PINHATA;173;.;NOVA VINHEDO;VINHEDO;SP;BRASIL;(19) 3246-3485;mauricio.margaritelli@t2g.com.br;MAURICIO MARGARITELLI;13284-076;2019-05-09 13:18:42.777;NULL
THERMOGLASS VIDROS LTDA;THERMOGLASS;48.254.858/0001-09;RUA;JOAQUINA TEÓFILO DO ESPÍRITO SANTO,;247;;JD. CUMBICA;GUARULHOS;SP;BRASIL;;"diretoria.joffre@glasstech.com.br ";"JOFFRE MORETTI FILHO ";07210008;NULL;" "
TK SRL;TK ITALY;NULL;NULL;VIA ROSSINI 64;NULL;NULL;NULL;MOLTENO;NULL;LECCO;031 874573;domenico@satinal.it;NULL;23847;NULL;NULL
TK SRL;TK SRL;NULL;NULL;VIA ROSSINI 4;NULL;NULL;NULL;MOLTENO;NULL;ITÁLIA;+39 031 3574873;cristiana@tkitaly.com;NULL;23847;2015-07-06 16:53:02.560;NULL
TRANSPARÊNCIA INDÚSTRIA E COMÉRCIO DE PRODUTOS DE VIDRO LTDA;;15.003.211/0001-55;RUA;DA UNIÃO,;58;;CAPUAVA;SANTO ANDRÉ;SP;;;;;09270180;NULL;NULL
TTR VIDROS LTDA;TTR VIDROS LTDA;09.416.805/0001-95;ESTRADA;DO CARIRI,;100;- BR 040 - KM 18,5;VILA ISABEL;TRÊS RIOS;RJ;BRASIL;(24) 3311-0100;vinicius@ttrvidros.com.br;SR. VINÍCIUS MARQUES;25815-000;2024-08-27 19:42:38.083;" "
TVT INDÚSTRIA E COMÉRCIO DE VIDROS TEMPERADOS LTDA;TVT VIDROS TEMPERADOS;05.259.325/0001-07;;SOROCABA,;481;;JARDIM PAULISTA;VÁRZEA PAULISTA;SP;BRASIL;(11) 4606-8330;andre@tvtvidros.com.br;ANDRE MAXIMILIANO;13222-005;NULL;" "
TWINGLASS VIDROS LTDA;"TWINGLASS ";03.061.254/0001-08;R.;HERMINIO DE MELLO,;226;;DISTRITO INDUSTRIAL;INDAIATUBA;SP;BRASIL;(11) 2105-3100;"claudio@thermoglass.com.br ";"JOFFRE MORETTI FILHO ";13347460;NULL;" "
UBIRAJARA BITTENCOURT SANTANA ME;EXTRAVIDROS;33.892.639/0001-88;AVENIDA;VASCO DA GAMA;693;CASA;ENGENHO VELHO DA FEDERAÇÃO;SALVADOR;BA;BRASIL;(71) 3334-6661;extravidros@yahoo.com.br;UBIRAJARA SANTANA;40211-500;2015-06-30 16:58:36.897;NULL
UBV- UNIÃO BRASILEIRA DE VIDROS S/A;UBV;60.837.689/0001-35;AVENIDA;SENADOR TEOTÔNIO VILELA;KM 30;RUA RUBEM DARIO;JD GUANABARA;SÃO PAULO;SP;BRASIL;(11) 2164-7088;diego.mota@vidrosubv.com.br;DIEGO MOTA;04864-900;2017-08-29 16:50:56.187;NULL
UBVA COMERCIO DE FERRAGENS LTDA;UBVA DISTRIBUIDORA;43.496.325/0001-10;R.;DOUTOR VALERIO SOBANIA,;164;;THOMAZ COELHO;ARAUCARIA;PR;BRASIL;41-3512-0606;claudia@ubva.com.br;CLAUDIA DE MORAIS;83707-125;NULL;" "
UNIAO INDUSTRIA DE FERRAGENS EIRELI;DICEVI;26.196.364/0001-82;RUA;QUINZE DE NOVEMBRO,;260;;MONTESE;FORTALEZA;CE;BRASIL;85-3095-3448;gerencia@uniaovidrosce.com.br;MARCOS JANUSIO;60421-035;NULL;" "
UNIVETRO INDÚSTRIA E COMÉRCIO DE VIDROS LTDA - EPP;UNIVETRO;14.896.601/0001-39;AVENIDA;JOÃO BATISTA VETORASSO;1759;;DISTRITO INDUSTRIAL;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;(17) 3122-7100;roberta@univetro.com.br;ROBERTA;15035-470;NULL;NULL
UNIVIDROS COM. IND. IMPORTADORA DE VIDROS LTDA;UNIVIDROS;80.993.272/0001-79;RUA;HILÁRIO JOSÉ DE MELLO;380;;REVOREDO;TUBARÃO;SC;BRASIL;(48) 3301-6000;jose.paycorich@vibras.com.br;JOSÉ ANTONIO GIRATTA PAYCORICH;88704-780;2024-08-20 10:27:47.457;" "
"UNO COMERCIO DE VIDROS LTDA                          ";UNO;31.523.992/0001-65;RUA;"DOUTOR VALÉRIO SOBANIA     ";164;;"THOMAZ COELHO                 ";"PR - ARAUCARIA                ";PR;BRASIL;41-2108-1000;MARKETING@UNOGLASS.COM.BR;"CARLOS DONIZETE PLAC                                 ";83707-125;NULL;NULL
UNYON TRADING LTDA;VIPDOOR;03.901.080/0001-44;RUA;CURUPA;193;;VILA FORMOSA;SÃO PAULO;SP;BRASIL;(11) 2673-6633;marketing@vipdoor.net;RENE ROMANO;03355-010;NULL;NULL
V.P.M. - VIDROS PLANOS E MÓVEIS LTDA;V.P.M. - VIDROS;24.840.969/0001-39;AVENIDA;BANDEIRANTES;254;;IPIRANGA;GOIÂNIA;GO;BRASIL;(62) 3297-3500;erik@vpm.com.br;ERIK VINICIUS PARREIRA;74453-040;2024-06-18 16:06:06.130;" "
V1 VIDROS - DUARTE & CIA LTDA;V1 VIDROS;07.476.927/0001-41;RUA.;ANGELINA RICCI VEZOZZO,;640;;INDÚSTRIAS LEVES;LONDRINA;PR;BRASIL;43-3356-4141;marcelo@v1vidros.com.br;MARCELO DUARTE DE MELO;86030-340;NULL;" "
VARELLA COM DE ESQUADRIAS E VIDROS LTDA;;05.324.894/0002-70;AV.;MARIO ANDREAZA,;16;;DISTRITO DA GUARITA;VARZEA GRANDE;MT;;;;;78156105;NULL;NULL
VARELLA INDUSTRIA E COMERCIO DE VIDROS;VARELLA VIDROS;05.324.894/0001-99;AVENIDA;MARIO ANDREAZA;215;EMPRESA;DISTRITO DA GUARITA;VARZEA GRANDE;MT;BRASIL;(65) 3637-2880;financeiro@varellavidros.com.br;SYRLANNE;78156-105;NULL;NULL
VDC INDUSTRIA DE ESQUADRIAS LTDA;CONTEMPER;31.701.739/0001-54;ROD;BR 116;S/N;QUADRA SEDE DA SUDIC;DISTRITO INDUSTRIAL;VITÓRIA DA CONQUISTA;BA;BRASIL;(77) 3429-8600;danilo@contemper.com.br;;45089-340;2022-05-09 11:53:03.000;NULL
VERA & CRUZ IND. COM. IMP. EXP LTDA;VERA CRUZ IND DE VIDROS;95.856.522/0001-04;AVENIDA;ALTAMIRO DI BERNARDI;660;APT 1201;CAMPINAS;SÃO JOSÉ;SC;BRASIL;(48) 3086-8888;claudio@veracruz.ind.br;CLAUDIO VIEIRA CRUZ;88101-150;NULL;NULL
VERBUS COMUNICAÇÃO EDITORIAL LTDA;O VIDROPLANO;65.513.236/0001-77;RUA;GAMA LOBO;2141;SALA 1;VILA DOM PEDRO I;SÃO PAULO;SP;BRASIL;(11) 5068-3502;amorim@verbuscomunicacao.com.br;AMORIM LEITE;04269-001;2024-09-06 14:54:32.853;NULL
VERSA CONSTRUÇÕES LTDA;VERSA;33.538.240/0001-01;QUADRA;CONJUNTO 4 CHÁCARA 67;QUADRA  05;LOTE 2C;SETOR HABITACIONAL ARNIQUEIRA (ÁGUAS CLARAS) ;BRASÍLIA;DF;BRASIL;(61) 3233-3104;construtoraversaltda@gmail.com;JULIO CESAR;71994-375;2017-09-20 12:38:35.487;NULL
VETRO BAHIA INDUSTRIA DE VIDROS;ALUMIAÇO;19.551.754/0001-68;RUA;VIA DAS TORRES;1004;GALPAO 8;CIA SUL;SIMÕES FILHO;BA;BRASIL;(71) 3199-2200;gilmar@alumiaco.com.br;GILMAR;43700-000;2015-08-08 13:12:04.010;NULL
VETRO DISTRIBUIDORA DE VIDROS EIRELI;VETRO;14.367.697/0001-48;AVENIDA;MARIA IRENE;35;GALPAO VETRO;IBURA;RECIFE;PE;BRASIL;(81) 3462-5241;financeiro@vetro-ind.com.br;RENATA;51250-020;2015-08-06 09:36:53.553;NULL
VETRO FABRICAÇÃO DE ESQUADRIAS DE ALUMINÍO;VETRO VIDROS;17.787.724/0001-20;RUA;ACÁCIAS;120;;DISTRITO INDÚSTRIAL;PINHALZINHO;SC;BRASIL;(49) 3366-1019;tatianabraun@hotmail.com;TATIANA;89870-000;2019-04-08 15:55:48.103;NULL
VETRO MÁQUINAS COM. REPRES. MAQ. VIDRO LTDA;VETRO MÁQUINAS;96.210.802/0001-03;RUA;GEORG REXROTH;609;BLOCO F CONJ 1;PIRAPORINHA;DIADEMA;SP;BRASIL;(11) 5041-6688;wagner.hubmann@hotmail.com;WAGNER R. HUBMANN;09951-270;2024-05-24 11:12:18.010;" "
VETRO SYSTEM FABRICAÇÃO DE ESQUADRILHAS ESPECIAIS LTDA;;05.704.948/0001-41;R;JOAO FRANCISCO BENSDORP;960;;NAUTICA 3;SAO VICENTE;SP;;;;;11350001;NULL;NULL
VETROEX INDÚSTRIA E COMÉRCIO DE VIDROS DE SEGURANÇA LTDA;;05.376.730/0001-05;AV.;SANTANA DA BOA VISTA,;186;;CIDADE INDUSTRIAL;GUARULHOS;SP;;;;;07222110;NULL;NULL
VF RECICLAGEM LTDA;VF RECICLAGEM;01.966.619/0001-18;RUA;GOIAS;197;CASA;ITAPOÃ;VILA VELHA;ES;BRASIL;(27) 9982-8324;silveriovf@globo.com;SILVERIO SILVA;29101-580;2019-05-15 11:25:42.317;NULL
VHM VIDROS LTDA;VHM VIDROS;14.800.964/0001-29;RUA;GUARACY ALBERTO CAMPOS;3801;;DISTRITO INDUSTRIAL;VENÂNCIO AIRES;RS;BRASIL;(51) 3741-4847;gerencia@vhmvidros.com.br;MÔNICA;95800-000;2024-07-12 15:54:11.727;" "
VIDRAÇARIA CATHARINA LTDA;VIDRAÇARIA CATHARINA;25.953.175/0001-44;RUA;CINCO;117;;MORRO DO CONFISCO (ARVOREDO);CONTAGEM;MG;BRASIL;(31) 3364-7876;catharinatemper@hotmail.com;3133647876;32113-300;2017-08-02 13:27:15.787;S
VIDRACARIA GUAPORE LTDA;GUAPORÉ VIDROS;03.835.188/0011-58;AVENIDA;"DA INTEGRAÇÃO ";410;CAIXA POSTAL 86;LIC NORTE;SINOP;MT;BRASIL;(66) 3515-8602;silvia@guaporevidros.com.br;GUAPOREVIDROS-SINOP;78555-000;2019-08-16 11:00:21.540;NULL
VIDRAÇARIA GUAPORÉ LTDA;GUAPORÉ VIDROS;03.835.188/0001-86;AVENIDA;8 DE ABRIL;410;;JOSÉ PINTO;CUIABÁ;MT;BRASIL;(65) 3316-8787;rodolfo@guaporevidrosmt.com.br;RODOLFO GARCIA PEREIRA;78025-340;2024-10-17 14:32:06.657;" "
VIDRAÇARIA GUAPORÉ LTDA - SINOP;;03.835.188/0001-58;AV.;DA INTEGRAÇÃO,;410;CAIXA POSTAL 86;;SINOP;MT;;;;;78550000;NULL;NULL
"VIDRACARIA IRMÃOS PAIVA ";VIDRACARIA IRMÃOS PAIVA;22.753.966/0001-32;RUA;ÔNIX;55;;SÃO JOAQUIM;CONTAGEM;MG;BRASIL;(31) 3357-3282;flaviomagalhaes@vidropaiva.com;"BRENDA ";32113-330;2022-11-14 19:52:23.460;S
VIDRAÇARIA LINDE LTDA;;83.743.138/0001-08;R;TENENTE ARY RAUEM;82;;CENTRO;MAFRA;SC;;;;;89300000;NULL;" "
"VIDRAÇARIA LINDE LTDA                                ";VIDRAÇARIA LINDE;83.743.138/0004-50;RUA;"TENENTE ARY RAUEN       ";82;;"CENTRO                        ";"SC - MAFRA                    ";SC;BRASIL;47-3641-4444;COMPRAS@LINDEVIDROS.COM.BR;"DANIEL VANDERLINDE                                   ";89300-000;NULL;S
"VIDRACARIA MANCHESTER LTDA                           ";VIDRAÇARIA MANCHESTER;86.458.379/0001-01;AVENIDA;RUI BARBOSA;165;;"MARIANO PROCÓPIO              ";"MG - JUIZ DE FORA             ";MG;BRASIL;32-32155298;GASPARETTOJF@VELOXMAIL.COM.BR;"VÍTOR SÉRGIO PEREIRA DE SOUZA                        ";36080-090;NULL;S
VIDRAÇARIA MARACANÃ LTDA;"VIDRAÇARIA MARACANÃ ";33.821.554/0001-09;RUA;HADDOCK LOBO;41/45;;ESTÁCIO;RIO DE JANEIRO;RJ;BRASIL;(21) 2502-7046;patricia@vidracariamaracana.com.br;PATRÍCIA DINIZ;20260-130;NULL;S
VIDRAÇARIA MARINHO E CIA LTDA - WALTER MARINHO E CIA LTDA;;07.294.523/0001-37;ROD.;BR 116,;KM16,;Nº 7.135;PEDRAS;EUSÉBIO;CE;;;;;60871201;NULL;NULL
VIDRAÇARIA PALÁCIO DOS CRISTAIS LTDA;;00.928.415/0001-20;R.;INDEPENDENCIA,;253;;VILA RENATA;GUARULHOS;SP;;;;;07056010;NULL;NULL
VIDRAÇARIA PESTANA  LTDA - PESTANA VIDROS;PESTANA VIDROS;17.407.214/0001-80;AVENIDA;PERIMETRAL;2.621;;DISTRITO INDUSTRIAL VALE DO JATOBÁ (BARREIRO) ;BELO HORIZONTE;MG;BRASIL;(31) 3389-1750;albert@pestanavidros.com.br;ALBERT PESTANA;30668-277;2024-07-29 12:20:37.997;" "
VIDRAÇARIA PRIMOS LTDA;TÊMPERA PRIMOS;80.934.375/0003-20;AV.;PREFEITO ORNITH BOLLMANN,;325;;BRASÍLIA;SAO BENTO DO SUL;SC;BRASIL;47-3633-3000;deni@temperaprimos.com.br;DENILSON BONFANTI;89282-425;NULL;" "
VIDRAÇARIA SALTON LTDA;;89.291.850/0002-80;AV.;JOÃO CATTAPAN,;1005;;SANTA MARTA;PASSO FUNDO;RS;;;;;99036000;NULL;NULL
VIDRAÇARIA SÃO PEDRO LTDA.;VIDRAÇARIA SÃO PEDRO;84.932.318/0001-09;RUA;DOUTOR WALMOR RIBEIRO;125;VIDRAÇARIA SÃO PEDRO;CORAL;LAGES;SC;BRASIL;(49) 3223-0500;financeiro@vidracariasaopedro.com.br;MARIA ESTHER;88523-060;NULL;S
VIDRAÇARIA TONIGLASS LTDA;TONIGLASS;16.713.909/0001-27;AVENIDA;REPÚBLICA DO LIBANO;589;;TRÊS VENDAS;PELOTAS;RS;BRASIL;(53) 3283-1834;toniglassprojetos@gmail.com;53999643649;96055-710;2024-06-14 19:09:12.910;NULL
VIDRAÇARIA UNIÃO LTDA;VIDRAÇARIA UNIÃO / RR;22.888.549/0001-05;AV.;GENERAL ATAÍDE TEIVE,;2608;;LIBERDADE;BOA VISTA;RR;BRASIL;95-3625-1279;tacitomoreira@hotmail.com;TÁCITO MOREIRA ISRAE;69304-360;NULL;" "
"VIDRAÇARIA VITRINE LTDA                              ";VIDRAÇARIA VITRINE;03.630.698/0001-17;RUA;VEREADOR GERALDO PEREIRA;477;;"PE EUSTÁQUIO                  ";"MG - BELO HORIZONTE           ";MG;BRASIL;31-34125055;VIDRACARIAVITRINE@TERRA.COM.BR;"CARLOS PEREIRA BRUM                                  ";30720-400;NULL;S
VIDRAGE EIRELI;VIDROBRÁS;04.560.894/0001-25;RUA;AUGUSTO GNEIDING,;341;;IND NORTE;RIO NEGRINHO;SC;BRASIL;47-3203-0150;adm@vidrage.com.br;CLÁUDIO VANDERLINDE;89295-000;NULL;NULL
"VIDRAGGE IND E COM DE VIDROS ";VITRON;10.693.136/0001-88;QUADRA;"ÁREA ESPECIAL 15  LOTE 22 ";22;SETOR E SUL;TAGUATINGA SUL;TAGUATINGA;DF;BRASIL;(61) 3043-0099;joseneves.vitron@gmail.com;JOSÉ NEVES FILHO;72025-345;2017-07-29 15:28:07.507;NULL
"VIDRAK VISORES DE VIDROS INDUSTRIAIS LTDA            ";VIDRAK;22.633.336/0001-24;AVENIDA;GENERAL MOTORS;120;;"IPORANGA                      ";"SP - SOROCABA                 ";SP;BRASIL;11-4903-3113;vendas@vidrak.com.br;"DIRETORIA                                            ";18087-165;NULL;S
VIDRALIA LTDA;VIDRALIA;17.185.141/0001-29;RUA;PADRE JOAQUIM DE SOUZA SILVA;100;;JARDIM INDUSTRIAL;CONTAGEM;MG;BRASIL;(31) 3386-1700;wallison@vidralia.com.br;WALLISON PEREIRA;32220-330;2017-10-17 10:42:13.763;S
VIDRART VIDRAÇARIA LTDA;TEMPERJET;01.971.337/0001-09;AVENIDA;MELVIM JONES;202;;PARQUE INDUSTRIAL BANDEIRANTES;MARINGÁ;PR;BRASIL;(44) 3026-6557;oliveira789@hotmail.com;BIRILIO OLIVEIRA;87070-030;NULL;S
VIDRATOO - DISTRIBUIDORA E BENEFICIADORA DE VIDROS;VIDRATOO;24.415.877/0001-01;AV.;ROTARY,;639;;SERRARIA;DIADEMA;SP;BRASIL;11-4056-2609;;ANA PAULA MELLO;09980-600;NULL;NULL
VIDRATTO - WM COMÉRCIO E INDÚSTRIA DE VIDROS LTDA;VIDRATTO;08.393.808/0001-98;QUADRA;SIA SUL - TRECHO 04 - LOTES;440/450;.;GUARÁ;BRASÍLIA;DF;BRASIL;(61) 8427-9869;joseneves.vidratto@gmail.com;JOSÉ NEVES/ ANA PAULA;71200-040;2015-10-02 11:13:00.763;NULL
VIDREX LTDA;VIDREX;02.332.406/0001-05;RUA;ESTEVÃO CAPRIATA;417;;VILA PROGRESSO;CAMPO GRANDE;MS;BRASIL;(67) 3316-2303;compras@vidrextemperados.com.br;ELIDIO MORALES;79050-440;NULL;NULL
VIDRIERÍA BIA S. A;VIDRIERÍA BIA;NULL;NULL;BR. JOSÉ BATLLE Y ORDÓÑEZ 3483;NULL;NULL;NULL;MONTEVIDEO;NULL;URUGUAY;"2487-0707 ";bia@bia.com.uy;NULL;0000;NULL;NULL
VIDRIERIA ORIENTAL;VIDRIERIA ORIENTAL;2;NULL;AV. OVIDIO BARBERI, 100;NULL;NULL;NULL;SANTA CRUZ DE LA SIERRA;NULL;BOLÍVIA;591-3-341-8578;limber.siles.rojas@gmail.com;NULL;00000-000;2022-08-13 14:02:11.927;NULL
VIDRIERIA ORIENTAL;VIDRIERIA ORIENTAL;NULL;NULL;AV. OVIDIO BARBERI, 100;NULL;NULL;NULL;SANTA CRUZ DE LA SIERRA;NULL;BOLÍVIA;591-3-341-8578;limber.siles.rojas@gmail.com;NULL;00000-000;2022-08-13 14:06:59.977;NULL
VIDRIERIA ORIENTAL;VIDRIERIA ORIENTAL;NULL;NULL;AV. OVIDIO BARBERI, 100;NULL;NULL;NULL;SANTA CRUZ DE LA SIERRA;NULL;BOLÍVIA;591-3-341-8578;limber.siles.rojas@gmail.com;NULL;00000-000;2022-08-13 14:11:53.523;NULL
VIDRIERIA ORIENTAL;VIDRIERIA ORIENTAL;8;NULL;AV. OVIDIO BARBERI, 100;NULL;NULL;NULL;SANTA CRUZ DE LA SIERRA;NULL;BOLÍVIA;591-3-341-8578;limber.siles.rojas@gmail.com;NULL;00000-000;2017-10-20 10:15:56.647;NULL
VIDRIERIA ORIENTAL;VIDRIERIA ORIENTAL;7;NULL;AV. OVIDIO BARBERI, 100;NULL;NULL;NULL;SANTA CRUZ DE LA SIERRA;NULL;BOLÍVIA;591-3-341-8578;limber.siles.rojas@gmail.com;NULL;00000-000;2019-10-03 16:52:54.403;NULL
VIDRIOCAR S. A.;VIDRIOCAR;3;NULL;PITIANTUTA 637 C/ DR. SOSA, ZONA SUR;NULL;NULL;NULL;FERNANDO DE LA MORA;NULL;PARAGUAI;595 21-518-8000;diegof@vidriocar.com.py;NULL;XXXX;2019-05-07 13:18:38.233;NULL
"VIDRIOCAR S. A. ";VIDRIOCAR;6;NULL;PITIANTUTA 637 C/ DR. SOSA, ZONA SUR;NULL;NULL;NULL;FERNANDO DE LA MORA;NULL;PARAGUAI;595 21-518-8000;marianod@vidriocar.com.py;NULL;XXXXX;2017-10-11 12:01:54.867;NULL
VIDRIOCAR S.A.;VIDRIOCAR S.A.;NULL;NULL;PITIANTUTA 637;NULL;NULL;NULL;ASUNCIÓN;NULL;CENTRAL;+595215188000;cintiac@vidriocar.com.py;NULL;000;NULL;NULL
VIDRIOCAR S.A.;VIDRIOCAR S.A.;NULL;NULL;PITIANTUTA 637;NULL;NULL;NULL;ASUNCIÓN;NULL;CENTRAL;+595215188000;gastonl@vidriocar.com.py;NULL;000;NULL;NULL
VIDRO CURVO INDÚSTRIA E COMÉRCIO LTDA - EPP;"VIDRO CURVO ";03.673.447/0001-10;RUA;ENGENHEIRO ALFRED JOHANN LIEMERT,;89B;;JD PACAEMBU;PRESIDENTE PRUDENTE;SP;BRASIL;(18) 3908-8094;compras@vidrocurvo.com.br;MAURICIO;19061-251;NULL;NULL
VIDRO RAPIDO LTDA;VIDRO RAPIDO;16.687.394/0001-38;RUA;POUSO ALEGRE;1449;LOJA;FLORESTA;BELO HORIZONTE;MG;BRASIL;(31) 3463-6344;vidrorapido@vidrorapido.com.br;ADEILTON;31015-215;2015-06-18 15:23:14.447;NULL
VIDROBENS INDÚSTRIA E COMÉRCIO LTDA;"VIDROBENS ";67.290.858/0001-09;RUA;DANIEL ANTÔNIO DE FREITAS;661;;DISTRITO INDUSTRIAL;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;(17) 3334-6300;vidrobens@vidrobens.com;DANIELA;15035-540;2015-06-25 16:18:58.563;" "
VIDROBOX TEMPER DE MONTES CLAROS LTDA;;09.200.174/0001-72;R.;"VINTE E SETE, ";10;;ALTO DA BOA VISTA;MONTES CLAROS;MG;BRASIL;;;;39402782;NULL;NULL
"VIDROBOX VIDROS GERAIS LTDA ";VIDROBOX;87.036.513/0001-30;RUA;WILLY TEICHMANN;215;;DISTRITO INDUSTRIAL;CACHOEIRINHA;RS;BRASIL;(51) 3302-4343;gilberto@vidrobox.com.br;GILBERTO RIBEIRO;94930-635;2022-07-20 15:44:29.017;" "
VIDROESTE VIDROS TEMPERADOS LTDA - EPP;"VIDROESTE ";62.736.574/0001-80;ESTRADA;MUNICIPAL BTV 435,;601;- CAIXA POSTAL 181;ÁGUA BRANCA;BOITUVA;SP;;;"comercial@vidroeste.ind.br ";"ANTÔNIO BETTINI ";18550000;NULL;" "
VIDROFORT INDUSTRIAL LTDA;;04.342.151/0001-89;R.;"""E"",";;LOTE 80;DISTRITO INDUSTRIAL;TERESINA;PI;;;;;64025050;NULL;NULL
VIDROFORTE IND. E COM. DE VIDROS LTDA;VIDROFORTE;92.639.954/0002-48;ESTR.;RS 122,;4545;;DESVIO RIZZO;CAXIAS DO SUL;RS;BRASIL;54-3209-6600;glislaine.correa@vidroforte.com.br;EDUARDO HEINEN;95110-670;NULL;" "
VIDROFORTE INDÚSTRIA, COMÉRCIO DE VIDRO LTDA;VIDROFORTE LTDA;92.639.954/0005-90;RODOVIA;"RS 122 KM 69,5 ";4545;;DISTRITO INDUSTRIAL;CAXIAS DO SUL;RS;BRASIL;(54) 3209-6600;vania@vidroforte.com.br;VANIA VENCATO;95110-670;2017-08-15 13:09:42.687;NULL
VIDROLAR COMERCIAL DE VIDROS LTDA;"VIDROLAR   ";77.948.750/0001-14;RUA;CYRO CORREIA PEREIRA;943;;CIDADE INDUSTRIAL;CURITIBA;PR;BRASIL;(41) 3014-2200;fernanda.kovalski@vidrolar.com;FERNANDA;81460-050;2024-06-28 14:10:38.677;" "
VIDROLINE VIDROS TEMPERADOS LTDA;VIDROLINE;05.991.472/0001-77;AVENIDA;JOSÉ GERALDO DE MATTOS BARROS,;1.095;;DISTRITO ÁREA INDUSTRIAL DE PIRACANCAGUÁ;TAUBATÉ;SP;BRASIL;(12) 2123-8888;juliana.ferrari@vidroline.com.br;JULIANA;12042-055;NULL;NULL
